zip_code,start_date,appts,listings
78109,2020-09-16,349,88.00000002709538
78109,2020-10-01,444,111.00000004295495
78109,2020-10-16,356,98.00000002107873
78109,2020-11-01,389,109.00000004987133
78109,2020-11-16,306,89.00000001419421
78109,2020-12-01,284,72.99999997532362
78112,2018-01-01,32,17.0
78112,2018-01-16,40,14.0
78112,2018-02-01,23,12.0
78112,2018-02-16,25,13.0
78112,2018-03-01,43,9.0
78112,2018-03-16,44,16.0
78112,2018-04-01,92,23.0
78112,2018-04-16,84,19.000000001363638
78112,2018-05-01,46,19.0
78112,2018-05-16,65,19.0
78112,2018-06-01,39,14.0
78112,2018-06-16,33,13.0
78112,2018-07-01,42,10.0
78112,2018-07-16,40,14.0
78112,2018-08-01,46,16.0
78112,2018-08-16,44,15.0
78112,2018-09-01,23,13.0
78112,2018-09-16,24,10.0
78112,2018-10-01,44,13.000000003
78112,2018-10-16,30,14.0
78112,2018-11-01,22,7.0
78112,2018-11-16,19,8.0
78112,2018-12-01,39,12.0
78112,2018-12-16,17,11.0
78112,2019-01-01,60,13.0
78112,2019-01-16,121,21.00000000075
78112,2019-02-01,36,12.0
78112,2019-02-16,33,16.0
78112,2019-03-01,43,16.0
78112,2019-03-16,45,15.0
78112,2019-04-01,49,14.0
78112,2019-04-16,44,13.0
78112,2019-05-01,33,13.0
78112,2019-05-16,76,16.0
78112,2019-06-01,38,11.0
78112,2019-06-16,37,11.0
78112,2019-07-01,24,10.0
78112,2019-07-16,34,8.0
78112,2019-08-01,24,6.0
78112,2019-08-16,69,15.0
78112,2019-09-01,47,15.0
78112,2019-09-16,52,11.999999997857143
78112,2019-10-01,38,13.000000001875
78112,2019-10-16,59,19.000000001578947
78112,2019-11-01,30,13.0
78112,2019-11-16,31,16.0
78112,2019-12-01,28,14.0
78112,2019-12-16,24,11.0
78112,2020-01-01,49,17.0
78112,2020-01-16,53,20.0
78112,2020-02-01,72,21.0
78112,2020-02-16,15,8.0
78112,2020-03-01,34,13.0
78112,2020-03-16,32,11.0
78112,2020-04-01,15,10.0
78112,2020-04-16,41,19.0
78112,2020-05-01,19,10.0
78112,2020-05-16,48,14.0
78112,2020-06-01,81,19.0
78112,2020-06-16,70,21.0
78112,2020-07-01,60,16.0
78112,2020-07-16,76,18.0
78112,2020-08-01,39,15.000000003
78112,2020-08-16,36,10.0
78112,2020-09-01,32,10.0
78112,2020-09-16,35,11.000000004285715
78112,2020-10-01,23,14.0
78112,2020-10-16,34,14.0
78112,2020-11-01,16,8.0
78112,2020-11-16,23,5.999999998235294
78112,2020-12-01,17,10.0
78114,2018-01-01,79,36.00000000375
78114,2018-01-16,132,53.999999983772724
78114,2018-02-01,139,50.0
78114,2018-02-16,91,37.0
78114,2018-03-01,112,43.99999999782895
78114,2018-03-16,134,58.999999994
78114,2018-04-01,130,48.999999997272724
78114,2018-04-16,119,43.00000001134454
78114,2018-05-01,135,39.000000001875
78114,2018-05-16,95,40.000000003
78114,2018-06-01,96,41.000000000535714
78114,2018-06-16,146,52.0
78114,2018-07-01,127,42.0
78114,2018-07-16,149,50.00000000457895
78114,2018-08-01,122,47.0
78114,2018-08-16,148,51.0
78114,2018-09-01,73,37.00000000428572
78114,2018-09-16,109,48.00000000428572
78114,2018-10-01,129,47.0
78114,2018-10-16,67,38.0000000075
78114,2018-11-01,98,39.0
78114,2018-11-16,70,41.0000000075
78114,2018-12-01,72,38.0
78114,2018-12-16,57,24.000000004285717
78114,2019-01-01,79,34.999999998235296
78114,2019-01-16,86,38.99999999625
78114,2019-02-01,76,35.0
78114,2019-02-16,120,44.0
78114,2019-03-01,101,38.0
78114,2019-03-16,142,59.00000000284341
78114,2019-04-01,115,54.0
78114,2019-04-16,86,35.999999995875
78114,2019-05-01,160,61.00000001103571
78114,2019-05-16,151,65.0000000129107
78114,2019-06-01,155,62.00000000059341
78114,2019-06-16,129,59.000000010499996
78114,2019-07-01,152,55.0
78114,2019-07-16,119,53.000000009642854
78114,2019-08-01,150,59.999999994
78114,2019-08-16,140,55.0
78114,2019-09-01,123,54.000000011785716
78114,2019-09-16,139,56.000000008571426
78114,2019-10-01,127,53.00000000428571
78114,2019-10-16,132,63.0
78114,2019-11-01,143,61.00000001982143
78114,2019-11-16,132,52.00000000659341
78114,2019-12-01,151,59.000000004607145
78114,2019-12-16,121,55.0
78114,2020-01-01,180,59.999999997272724
78114,2020-01-16,185,51.999999998285716
78114,2020-02-01,116,46.0
78114,2020-02-16,132,49.00000000428572
78114,2020-03-01,169,49.00000000043269
78114,2020-03-16,111,43.00000000136364
78114,2020-04-01,82,34.00000000659341
78114,2020-04-16,121,44.999999997272724
78114,2020-05-01,115,47.0
78114,2020-05-16,147,51.999999994
78114,2020-06-01,168,54.0
78114,2020-06-16,144,47.0000000075
78114,2020-07-01,164,52.000000001875
78114,2020-07-16,154,54.999999990250004
78114,2020-08-01,88,41.00000000428572
78114,2020-08-16,153,54.999999995875
78114,2020-09-01,155,41.999999998235296
78114,2020-09-16,111,34.99999999625
78114,2020-10-01,157,46.0
78114,2020-10-16,162,51.999999997272724
78114,2020-11-01,146,42.99999999911765
78114,2020-11-16,90,38.0
78114,2020-12-01,74,35.000000003
78118,2018-08-01,1,1.0
78118,2018-08-16,1,1.0
78118,2018-09-01,1,1.0
78118,2018-09-16,2,1.0
78118,2018-10-16,2,2.0
78118,2019-01-01,3,3.0
78118,2019-03-01,1,1.0
78118,2019-03-16,3,1.0
78118,2019-04-16,1,1.0
78118,2019-10-16,1,1.0
78118,2019-11-01,1,1.0
78118,2019-11-16,4,3.0
78118,2019-12-01,4,3.0
78118,2019-12-16,1,1.0
78118,2020-01-01,3,3.0
78118,2020-01-16,2,1.0
78118,2020-02-01,8,5.0
78118,2020-02-16,8,5.0
78118,2020-03-01,4,3.0
78118,2020-03-16,5,5.0
78118,2020-04-01,2,2.0
78118,2020-04-16,2,2.0
78118,2020-05-01,3,2.0
78118,2020-05-16,3,2.0
78118,2020-06-01,3,2.0
78118,2020-06-16,3,3.0
78118,2020-08-16,3,2.0
78118,2020-09-16,3,3.0
78118,2020-10-01,11,5.0
78118,2020-10-16,6,5.0
78118,2020-11-01,3,3.0
78118,2020-11-16,8,5.0
78118,2020-12-01,6,4.0
78119,2018-01-16,5,2.0
78119,2018-02-01,8,2.0
78119,2018-02-16,2,2.0
78119,2018-03-01,1,1.0
78119,2018-06-16,2,1.0
78119,2018-07-01,1,1.0
78119,2018-07-16,2,1.0
78119,2018-08-01,1,1.0
78119,2018-09-16,1,1.0
78119,2018-10-16,1,1.0
78119,2019-01-16,1,1.0
78119,2019-02-01,2,2.0
78119,2019-02-16,1,1.0
78119,2019-03-16,5,4.0
78119,2019-04-01,2,2.0
78119,2019-05-01,1,1.0
78119,2019-06-01,4,2.0
78119,2019-07-01,3,2.0
78119,2019-08-16,2,2.0
78119,2019-09-01,1,1.0
78119,2019-09-16,1,1.0
78119,2019-10-01,1,1.0
78119,2019-12-16,3,3.0
78119,2020-01-01,2,2.0
78119,2020-02-01,2,1.0
78119,2020-02-16,2,1.0
78119,2020-03-01,1,1.0
78119,2020-04-01,1,1.0
78119,2020-04-16,6,2.0
78119,2020-05-01,6,3.0
78119,2020-05-16,6,3.0
78119,2020-06-01,9,4.0
78119,2020-06-16,1,1.0
78119,2020-07-01,3,2.0
78119,2020-07-16,7,4.0
78119,2020-08-01,14,6.0
78119,2020-08-16,15,8.0
78119,2020-09-01,19,10.0
78119,2020-09-16,7,6.0
78119,2020-10-01,5,4.0
78119,2020-10-16,21,10.0
78119,2020-11-01,17,10.0
78119,2020-11-16,11,7.0
78119,2020-12-01,11,7.0
78121,2018-01-01,149,61.999999990522724
78121,2018-01-16,213,63.999999999147725
78121,2018-02-01,203,67.0000000072857
78121,2018-02-16,208,62.99999999182894
78121,2018-03-01,196,68.99999999727272
78121,2018-03-16,210,65.99999999539773
78121,2018-04-01,177,65.00000000214285
78121,2018-04-16,210,61.0
78121,2018-05-01,199,59.99999999625
78121,2018-05-16,141,52.99999999625
78121,2018-06-01,122,55.00000000857143
78121,2018-06-16,174,62.000000002521006
78121,2018-07-01,167,66.00000000257143
78121,2018-07-16,150,66.0000000015
78121,2018-08-01,153,68.00000000053572
78121,2018-08-16,148,61.999999997
78121,2018-09-01,103,52.0000000015
78121,2018-09-16,149,63.9999999985
78121,2018-10-01,160,68.00000000803571
78121,2018-10-16,168,55.999999999580425
78121,2018-11-01,93,38.00000000514286
78121,2018-11-16,69,39.0000000075
78121,2018-12-01,75,35.0
78121,2018-12-16,69,35.0
78121,2019-01-01,119,49.00000001044643
78121,2019-01-16,114,52.0
78121,2019-02-01,117,53.0
78121,2019-02-16,136,50.999999994
78121,2019-03-01,233,65.99999999145
78121,2019-03-16,206,64.00000000857143
78121,2019-04-01,169,62.00000000815185
78121,2019-04-16,259,74.99999999185715
78121,2019-05-01,220,64.0000000105
78121,2019-05-16,211,67.00000000155845
78121,2019-06-01,221,78.99999998141558
78121,2019-06-16,246,78.00000001264286
78121,2019-07-01,204,73.99999998305495
78121,2019-07-16,135,60.00000000728571
78121,2019-08-01,106,50.99999999828571
78121,2019-08-16,133,52.999999997857145
78121,2019-09-01,107,49.0
78121,2019-09-16,105,52.0
78121,2019-10-01,113,50.000000015
78121,2019-10-16,163,56.999999998285716
78121,2019-11-01,130,57.999999994
78121,2019-11-16,120,58.00000000428572
78121,2019-12-01,118,49.99999999358042
78121,2019-12-16,105,51.999999976
78121,2020-01-01,128,60.99999999728572
78121,2020-01-16,171,70.00000001455882
78121,2020-02-01,138,60.0
78121,2020-02-16,134,56.0000000105
78121,2020-03-01,296,77.00000000157894
78121,2020-03-16,115,59.00000000428571
78121,2020-04-01,131,64.99999999228572
78121,2020-04-16,210,72.00000001800001
78121,2020-05-01,271,83.00000000375
78121,2020-05-16,231,80.99999999508042
78121,2020-06-01,186,72.99999998955845
78121,2020-06-16,275,87.99999999413664
78121,2020-07-01,274,82.99999999024999
78121,2020-07-16,208,63.0
78121,2020-08-01,187,61.000000010776105
78121,2020-08-16,217,71.0
78121,2020-09-01,228,69.99999999727272
78121,2020-09-16,289,77.9999999847353
78121,2020-10-01,209,66.0
78121,2020-10-16,247,50.000000003
78121,2020-11-01,170,50.000000003
78121,2020-11-16,193,44.0
78121,2020-12-01,186,39.000000002307694
78123,2018-01-01,5,4.0
78123,2018-01-16,6,3.0
78123,2018-02-01,4,2.0
78123,2018-03-01,11,4.0
78123,2018-03-16,14,4.0
78123,2018-04-01,8,5.0
78123,2018-04-16,35,12.0
78123,2018-05-01,31,11.0
78123,2018-05-16,26,9.0
78123,2018-06-01,36,13.0
78123,2018-06-16,35,11.0
78123,2018-07-01,30,12.0
78123,2018-07-16,32,13.0
78123,2018-08-01,14,5.0
78123,2018-08-16,15,9.0
78123,2018-09-01,26,8.0
78123,2018-09-16,11,5.0
78123,2018-10-01,4,3.0
78123,2018-10-16,14,9.0
78123,2018-11-01,17,8.0
78123,2018-11-16,10,6.0
78123,2018-12-01,9,4.0
78123,2018-12-16,3,2.0
78123,2019-01-01,1,1.0
78123,2019-01-16,4,4.0
78123,2019-02-01,8,4.0
78123,2019-02-16,19,6.0
78123,2019-03-01,20,8.0
78123,2019-03-16,17,9.0
78123,2019-04-01,27,13.0
78123,2019-04-16,14,8.0
78123,2019-05-01,14,6.0
78123,2019-05-16,15,10.0
78123,2019-06-01,18,10.0
78123,2019-06-16,17,8.0
78123,2019-07-01,17,7.0
78123,2019-07-16,23,7.0
78123,2019-08-01,9,5.0
78123,2019-08-16,26,6.0
78123,2019-09-01,11,6.0
78123,2019-09-16,10,4.0
78123,2019-10-01,2,2.0
78123,2019-10-16,1,1.0
78123,2019-11-01,3,2.0
78123,2019-11-16,1,1.0
78123,2019-12-01,2,2.0
78123,2019-12-16,2,1.0
78123,2020-01-01,6,6.0
78123,2020-01-16,6,4.0
78123,2020-02-01,11,5.0
78123,2020-02-16,8,3.0
78123,2020-03-01,12,4.0
78123,2020-03-16,2,2.0
78123,2020-04-01,19,5.0
78123,2020-04-16,8,5.0
78123,2020-05-01,16,9.0
78123,2020-05-16,16,7.0
78123,2020-06-01,18,10.0
78123,2020-06-16,13,6.0
78123,2020-07-01,33,8.0
78123,2020-07-16,11,5.0
78123,2020-08-01,17,9.0
78123,2020-08-16,16,10.0
78123,2020-09-01,46,7.0
78123,2020-09-16,12,6.0
78123,2020-10-01,15,9.0
78123,2020-10-16,19,9.0
78123,2020-11-01,11,2.0
78123,2020-11-16,6,3.0
78123,2020-12-01,10,4.0
78124,2018-01-01,40,12.0
78124,2018-01-16,30,12.0
78124,2018-02-01,27,12.0
78124,2018-02-16,47,16.0
78124,2018-03-01,17,10.0
78124,2018-03-16,29,16.0
78124,2018-04-01,59,20.0
78124,2018-04-16,55,14.0
78124,2018-05-01,48,14.0
78124,2018-05-16,55,15.0
78124,2018-06-01,47,15.0
78124,2018-06-16,30,9.0
78124,2018-07-01,50,9.0
78124,2018-07-16,41,11.0
78124,2018-08-01,44,9.0
78124,2018-08-16,42,13.0
78124,2018-09-01,47,11.0
78124,2018-09-16,21,10.0
78124,2018-10-01,16,8.0
78124,2018-10-16,12,6.0
78124,2018-11-01,15,7.0
78124,2018-11-16,19,7.0
78124,2018-12-01,10,6.0
78124,2018-12-16,12,6.0
78124,2019-01-01,19,11.0
78124,2019-01-16,22,9.0
78124,2019-02-01,25,10.0
78124,2019-02-16,31,16.0
78124,2019-03-01,19,10.0
78124,2019-03-16,40,16.0
78124,2019-04-01,30,15.0
78124,2019-04-16,33,15.0
78124,2019-05-01,27,11.0
78124,2019-05-16,27,12.0
78124,2019-06-01,51,14.0
78124,2019-06-16,46,17.0
78124,2019-07-01,38,17.0
78124,2019-07-16,72,14.0
78124,2019-08-01,70,17.0
78124,2019-08-16,49,14.0
78124,2019-09-01,39,10.0
78124,2019-09-16,32,11.0
78124,2019-10-01,25,11.0
78124,2019-10-16,45,13.0
78124,2019-11-01,17,10.0
78124,2019-11-16,27,14.0
78124,2019-12-01,27,16.0
78124,2019-12-16,22,15.0
78124,2020-01-01,31,13.0
78124,2020-01-16,30,16.0
78124,2020-02-01,51,17.0
78124,2020-02-16,32,13.0
78124,2020-03-01,44,12.0
78124,2020-03-16,23,11.0
78124,2020-04-01,32,8.0
78124,2020-04-16,16,6.0
78124,2020-05-01,30,10.0
78124,2020-05-16,36,9.0
78124,2020-06-01,51,15.0
78124,2020-06-16,26,11.0
78124,2020-07-01,24,10.0
78124,2020-07-16,20,5.0
78124,2020-08-01,23,9.0
78124,2020-08-16,34,10.0
78124,2020-09-01,46,12.0
78124,2020-09-16,32,10.0
78124,2020-10-01,30,10.0
78124,2020-10-16,103,16.0
78124,2020-11-01,19,9.0
78124,2020-11-16,28,11.0
78124,2020-12-01,22,9.0
78130,2018-01-01,449,162.00000003120215
78130,2018-01-16,604,190.0000000134629
78130,2018-02-01,547,181.00000000303976
78130,2018-02-16,383,165.99999995371553
78130,2018-03-01,609,218.99999998737934
78130,2018-03-16,768,211.00000002772867
78130,2018-04-01,812,235.9999999718931
78130,2018-04-16,697,223.99999999568612
78130,2018-05-01,784,254.00000005244948
78130,2018-05-16,661,233.99999998880998
78130,2018-06-01,817,258.9999999996675
78130,2018-06-16,718,250.99999993577424
78130,2018-07-01,712,243.00000001535813
78130,2018-07-16,860,270.0000000265695
78130,2018-08-01,708,265.0000000050897
78130,2018-08-16,641,259.9999999806442
78130,2018-09-01,669,239.00000000840197
78130,2018-09-16,635,222.0000000247697
78130,2018-10-01,632,247.99999995352795
78130,2018-10-16,456,190.99999999015498
78130,2018-11-01,532,202.0000000317266
78130,2018-11-16,375,166.99999997665694
78130,2018-12-01,402,164.9999999887353
78130,2018-12-16,350,165.99999998558673
78130,2019-01-01,638,217.99999999856027
78130,2019-01-16,697,242.9999999803657
78130,2019-02-01,595,230.00000002359147
78130,2019-02-16,574,219.0000000056569
78130,2019-03-01,736,243.00000001502696
78130,2019-03-16,767,270.0000000132905
78130,2019-04-01,545,199.00000005717854
78130,2019-04-16,770,268.0000000079709
78130,2019-05-01,678,231.0000000278811
78130,2019-05-16,778,247.0000000411388
78130,2019-06-01,879,286.9999999790344
78130,2019-06-16,837,277.0000000291447
78130,2019-07-01,865,263.0000000514747
78130,2019-07-16,969,281.99999997430916
78130,2019-08-01,855,277.9999999964923
78130,2019-08-16,788,225.99999997145753
78130,2019-09-01,710,242.00000007558774
78130,2019-09-16,707,243.99999998718363
78130,2019-10-01,801,254.00000003262483
78130,2019-10-16,788,206.99999997172029
78130,2019-11-01,489,208.00000000214393
78130,2019-11-16,344,166.00000007892427
78130,2019-12-01,486,195.00000001131005
78130,2019-12-16,330,157.00000001875895
78130,2020-01-01,409,179.00000006609417
78130,2020-01-16,570,206.00000002147223
78130,2020-02-01,632,214.00000000130785
78130,2020-02-16,622,196.00000002388728
78130,2020-03-01,585,207.00000004060666
78130,2020-03-16,264,123.99999998854545
78130,2020-04-01,299,139.00000005206152
78130,2020-04-16,507,183.00000000499392
78130,2020-05-01,480,168.00000002545323
78130,2020-05-16,715,223.00000001885923
78130,2020-06-01,660,219.0000000303353
78130,2020-06-16,586,204.00000005361895
78130,2020-07-01,530,212.00000000091225
78130,2020-07-16,584,170.99999996252996
78130,2020-08-01,565,183.0000000021293
78130,2020-08-16,412,130.0000000127396
78130,2020-09-01,483,155.00000000394638
78130,2020-09-16,639,197.0000000140131
78130,2020-10-01,589,184.00000002825652
78130,2020-10-16,519,165.0000000127373
78130,2020-11-01,450,150.99999991831478
78130,2020-11-16,491,155.99999994636107
78130,2020-12-01,388,128.99999999987924
78132,2018-01-01,298,97.99999998680279
78132,2018-01-16,353,111.9999999952096
78132,2018-02-01,383,123.0
78132,2018-02-16,347,115.99999999777143
78132,2018-03-01,426,156.00000001005884
78132,2018-03-16,540,163.0000000144361
78132,2018-04-01,505,155.0000000280972
78132,2018-04-16,477,161.99999998774524
78132,2018-05-01,429,150.99999999488634
78132,2018-05-16,422,156.00000000102276
78132,2018-06-01,470,155.00000000680672
78132,2018-06-16,434,150.99999999659823
78132,2018-07-01,430,148.99999999352272
78132,2018-07-16,425,164.00000002057143
78132,2018-08-01,378,145.99999999013536
78132,2018-08-16,384,142.99999999699997
78132,2018-09-01,355,150.99999999092802
78132,2018-09-16,292,126.99999999303571
78132,2018-10-01,294,132.00000001607143
78132,2018-10-16,247,120.0000000225
78132,2018-11-01,271,124.99999999153572
78132,2018-11-16,248,101.00000001162816
78132,2018-12-01,233,103.00000000375
78132,2018-12-16,208,87.99999999453573
78132,2019-01-01,358,122.99999997446028
78132,2019-01-16,415,121.99999999234458
78132,2019-02-01,273,117.00000001660715
78132,2019-02-16,392,117.99999999561516
78132,2019-03-01,550,154.00000001319646
78132,2019-03-16,638,166.99999998582618
78132,2019-04-01,471,147.0000000044805
78132,2019-04-16,459,151.00000000155845
78132,2019-05-01,382,159.0000000097305
78132,2019-05-16,426,153.9999999910787
78132,2019-06-01,557,171.99999999058332
78132,2019-06-16,432,154.0000000255364
78132,2019-07-01,420,162.00000001364177
78132,2019-07-16,445,163.00000001729464
78132,2019-08-01,372,147.9999999835577
78132,2019-08-16,399,130.99999998247148
78132,2019-09-01,419,133.00000000256176
78132,2019-09-16,294,121.00000000380672
78132,2019-10-01,335,124.99999999352272
78132,2019-10-16,413,134.99999998827272
78132,2019-11-01,301,132.00000004028573
78132,2019-11-16,242,116.00000000525
78132,2019-12-01,210,110.99999997225001
78132,2019-12-16,177,84.999999994
78132,2020-01-01,305,109.0000000103434
78132,2020-01-16,331,112.00000000086688
78132,2020-02-01,308,114.99999999743343
78132,2020-02-16,299,104.99999997954298
78132,2020-03-01,322,136.00000000809342
78132,2020-03-16,188,99.0000000166607
78132,2020-04-01,173,88.99999999185715
78132,2020-04-16,310,117.00000000857143
78132,2020-05-01,261,118.00000000412987
78132,2020-05-16,527,151.9999999986343
78132,2020-06-01,500,145.00000001123547
78132,2020-06-16,371,117.99999999268702
78132,2020-07-01,400,114.99999999604545
78132,2020-07-16,462,131.00000002021335
78132,2020-08-01,510,132.99999999583042
78132,2020-08-16,393,110.00000000270883
78132,2020-09-01,349,96.00000000450001
78132,2020-09-16,357,104.0000000072857
78132,2020-10-01,288,95.99999999813811
78132,2020-10-16,298,82.0000000056395
78132,2020-11-01,308,70.00000000367133
78132,2020-11-16,242,60.999999995875
78132,2020-12-01,298,81.0
78133,2018-01-01,286,115.99999997783043
78133,2018-01-16,273,106.9999999901887
78133,2018-02-01,252,103.00000000310713
78133,2018-02-16,277,113.99999999909244
78133,2018-03-01,502,141.00000000140258
78133,2018-03-16,467,143.999999978576
78133,2018-04-01,428,149.00000000504056
78133,2018-04-16,391,143.999999992987
78133,2018-05-01,321,129.0000000110357
78133,2018-05-16,440,136.9999999995763
78133,2018-06-01,406,131.99999998793209
78133,2018-06-16,443,142.9999999998434
78133,2018-07-01,396,137.00000000370056
78133,2018-07-16,388,141.0000000222484
78133,2018-08-01,345,115.9999999964935
78133,2018-08-16,405,140.00000000656252
78133,2018-09-01,259,116.99999999453571
78133,2018-09-16,284,103.00000000441963
78133,2018-10-01,241,89.00000000873214
78133,2018-10-16,213,85.00000000777273
78133,2018-11-01,187,91.00000000578572
78133,2018-11-16,206,91.00000001800001
78133,2018-12-01,169,73.00000000074999
78133,2018-12-16,150,69.0000000011842
78133,2019-01-01,195,85.99999999127273
78133,2019-01-16,260,114.00000000803571
78133,2019-02-01,278,101.99999999658115
78133,2019-02-16,279,115.00000002604298
78133,2019-03-01,346,127.00000001302685
78133,2019-03-16,443,133.00000000637817
78133,2019-04-01,341,120.00000000252274
78133,2019-04-16,287,107.00000000836688
78133,2019-05-01,279,109.99999999733043
78133,2019-05-16,319,118.0000000019828
78133,2019-06-01,347,139.99999999700003
78133,2019-06-16,440,158.0000000051511
78133,2019-07-01,368,138.99999997605843
78133,2019-07-16,442,152.9999999972825
78133,2019-08-01,457,144.99999999740112
78133,2019-08-16,384,139.0000000081244
78133,2019-09-01,281,109.00000002303571
78133,2019-09-16,304,120.00000000674999
78133,2019-10-01,320,131.00000000723628
78133,2019-10-16,318,118.99999999331256
78133,2019-11-01,282,125.0000000337218
78133,2019-11-16,239,100.00000000675
78133,2019-12-01,175,83.00000000777273
78133,2019-12-16,134,70.999999994
78133,2020-01-01,249,103.00000000578571
78133,2020-01-16,264,100.00000000182142
78133,2020-02-01,338,110.00000000959415
78133,2020-02-16,294,102.00000000198528
78133,2020-03-01,386,142.00000001742856
78133,2020-03-16,238,100.99999999430882
78133,2020-04-01,219,123.00000000578572
78133,2020-04-16,344,126.00000001029883
78133,2020-05-01,414,124.00000000642856
78133,2020-05-16,467,141.00000000736986
78133,2020-06-01,501,144.9999999965763
78133,2020-06-16,428,118.99999998736517
78133,2020-07-01,378,115.99999999625
78133,2020-07-16,363,109.00000001321351
78133,2020-08-01,398,110.99999999267168
78133,2020-08-16,393,111.99999999985315
78133,2020-09-01,376,86.99999999410714
78133,2020-09-16,311,94.00000000477273
78133,2020-10-01,351,105.00000000187987
78133,2020-10-16,324,104.99999999350581
78133,2020-11-01,248,89.99999999268093
78133,2020-11-16,258,113.0000000075
78133,2020-12-01,278,81.99999999727272
78147,2018-01-01,1,1.0
78147,2018-01-16,1,1.0
78147,2018-02-01,2,1.0
78147,2018-02-16,1,1.0
78147,2018-03-01,3,1.0
78147,2018-03-16,1,1.0
78147,2018-04-01,5,3.0
78147,2018-04-16,1,1.0
78147,2018-05-01,8,3.0
78147,2018-05-16,4,3.0
78147,2018-06-01,9,4.0
78147,2018-06-16,10,3.0
78147,2018-07-01,5,4.0
78147,2018-07-16,3,2.0
78147,2018-08-16,3,2.0
78147,2018-09-01,10,3.0
78147,2018-09-16,2,2.0
78147,2018-10-01,1,1.0
78147,2018-11-01,3,2.0
78147,2018-11-16,1,1.0
78147,2018-12-01,5,3.0
78147,2018-12-16,1,1.0
78147,2019-01-01,4,2.0
78147,2019-01-16,4,2.0
78147,2019-02-01,4,1.0
78147,2019-02-16,2,1.0
78147,2019-03-01,4,2.0
78147,2019-03-16,4,3.0
78147,2019-04-16,2,2.0
78147,2019-05-01,3,3.0
78147,2019-05-16,3,3.0
78147,2019-06-01,8,5.0
78147,2019-06-16,7,4.0
78147,2019-07-01,1,1.0
78147,2019-07-16,7,5.0
78147,2019-08-01,11,4.0
78147,2019-08-16,6,4.0
78147,2019-09-01,7,4.0
78147,2019-09-16,6,3.0
78147,2019-10-01,1,1.0
78147,2019-10-16,2,2.0
78147,2019-11-01,2,2.0
78147,2019-11-16,1,1.0
78147,2019-12-01,2,2.0
78147,2019-12-16,4,2.0
78147,2020-01-01,8,2.0
78147,2020-01-16,5,2.0
78147,2020-02-01,7,2.0
78147,2020-02-16,3,2.0
78147,2020-03-01,2,1.0
78147,2020-04-01,2,1.0
78147,2020-04-16,2,1.0
78147,2020-05-01,5,3.0
78147,2020-05-16,3,1.0
78147,2020-06-01,2,2.0
78147,2020-06-16,8,3.0
78147,2020-07-01,8,4.0
78147,2020-07-16,10,4.0
78147,2020-08-01,5,3.0
78147,2020-08-16,6,4.0
78147,2020-09-01,17,5.0
78147,2020-09-16,9,3.0
78147,2020-10-01,18,6.0
78147,2020-10-16,20,5.0
78147,2020-11-01,12,6.0
78147,2020-11-16,10,6.0
78147,2020-12-01,7,5.0
78148,2018-01-01,217,53.000000001875
78148,2018-01-16,260,49.999999992057354
78148,2018-02-01,147,43.00000001138664
78148,2018-02-16,193,43.99999999625
78148,2018-03-01,281,54.000000004875
78148,2018-03-16,295,44.00000000208235
78148,2018-04-01,256,57.999999990250004
78148,2018-04-16,209,47.99999999636613
78148,2018-05-01,259,52.999999997272724
78148,2018-05-16,283,51.99999999939467
78148,2018-06-01,325,64.99999999571429
78148,2018-06-16,395,77.00000000146596
78148,2018-07-01,372,77.99999999292808
78148,2018-07-16,320,76.9999999861108
78148,2018-08-01,291,69.00000000755844
78148,2018-08-16,322,65.00000000680271
78148,2018-09-01,170,51.00000000107143
78148,2018-09-16,198,48.99999999925
78148,2018-10-01,246,58.00000000214286
78148,2018-10-16,183,53.00000000085714
78148,2018-11-01,150,46.99999999721774
78148,2018-11-16,196,56.000000000057696
78148,2018-12-01,161,42.0
78148,2018-12-16,166,53.999999990769226
78148,2019-01-01,155,49.00000000353571
78148,2019-01-16,228,61.999999988578004
78148,2019-02-01,273,62.99999999625
78148,2019-02-16,309,63.000000008383935
78148,2019-03-01,280,57.000000011131576
78148,2019-03-16,290,54.000000005625004
78148,2019-04-01,289,59.0
78148,2019-04-16,223,54.00000000136364
78148,2019-05-01,271,66.99999999941559
78148,2019-05-16,297,63.00000000450899
78148,2019-06-01,321,59.0000000075
78148,2019-06-16,344,66.99999999710715
78148,2019-07-01,339,76.99999999964936
78148,2019-07-16,289,69.00000001778571
78148,2019-08-01,267,61.99999999443269
78148,2019-08-16,278,58.999999999666215
78148,2019-09-01,190,53.000000000865384
78148,2019-09-16,181,58.999999994
78148,2019-10-01,127,54.0000000075
78148,2019-10-16,181,64.999999994
78148,2019-11-01,207,65.00000000611539
78148,2019-11-16,185,67.00000000803573
78148,2019-12-01,180,60.00000000428572
78148,2019-12-16,170,55.00000000019565
78148,2020-01-01,187,58.99999999941072
78148,2020-01-16,304,69.99999999681906
78148,2020-02-01,281,72.9999999971607
78148,2020-02-16,226,62.00000001231167
78148,2020-03-01,261,75.00000001005883
78148,2020-03-16,227,59.00000000428572
78148,2020-04-01,246,61.00000000189935
78148,2020-04-16,319,68.00000000185017
78148,2020-05-01,352,68.00000000339249
78148,2020-05-16,435,70.00000000067138
78148,2020-06-01,393,65.99999999920215
78148,2020-06-16,364,63.0
78148,2020-07-01,396,59.000000006206896
78148,2020-07-16,439,73.99999999884616
78148,2020-08-01,434,67.99999999468406
